addr,time,Fx,Fy,Fz,Mx,My,Mz
170,15.443,-0.0212,0.00644,-0.01086,0.00024,0.00027,0.00007
170,15.444,-0.02825,0.00032,-0.00952,-0.00002,0.00044,0.00006
170,15.445,-0.02321,-0.00058,-0.0151,-0.00013,0.00027,0.00012
170,15.446,-0.01208,0.00325,-0.01707,-0.00004,-0.00003,-0.00016
170,15.447,-0.01461,0.00835,-0.0077,0.00016,-0.00005,-0.00008
170,15.448,-0.02389,0.02269,-0.01484,0.00021,0.00037,-0.00001
170,15.449,-0.02454,0.00346,-0.01379,0.00009,0.00041,-0.00003
170,15.45,-0.01632,0.00779,-0.01457,0.00003,0.00027,-0.00003
170,15.451,-0.03087,0.00223,-0.00746,-0.00012,0.00039,0
170,15.452,-0.02117,0.00411,-0.01538,0.00014,0.00019,-0.00005
170,15.453,-0.00955,0.00232,-0.00892,-0.00014,-0.00001,-0.00002
170,15.454,-0.01471,-0.01134,-0.0177,-0.00005,0.00016,-0.00012
170,15.455,-0.01972,0.00123,-0.01295,-0.00006,0.00003,-0.00012
170,15.456,-0.02557,0.00536,-0.01447,0.00009,0.00029,-0.00012
170,15.457,-0.01641,0.0004,-0.01824,0.00008,0.00023,-0.00008
170,15.458,-0.00308,0.0026,-0.00891,0.00006,-0.00003,-0.00008
170,15.459,-0.01904,-0.00134,-0.01401,0.00005,0.0001,-0.00011
170,15.46,-0.00212,0.00377,-0.00731,0.00008,-0.00006,-0.00008
170,15.461,-0.00334,0.00055,-0.01462,-0.00007,-0.00007,0.00002
170,15.462,-0.0105,0.00166,-0.0152,0.0001,0.00004,0.00021
170,15.463,-0.01857,0.01411,-0.01387,0.00024,0.00028,-0.00004
170,15.464,-0.03066,0.00703,-0.00913,0.00017,0.0003,0.00006
170,15.465,-0.01913,0.01247,-0.00962,0.00025,0.00019,0.00005
170,15.466,-0.01037,0.00236,-0.01697,0.00008,0.00004,-0.00001
170,15.467,-0.00857,0.00421,-0.01219,0.00017,0.0001,0.00007
170,15.468,-0.01268,0.00877,-0.01663,0.00011,0.0001,0.00016
170,15.469,-0.02102,0.00984,-0.00442,0.00021,0.00031,0.00008
170,15.47,-0.00785,0.00421,-0.0121,-0.00002,0.00014,0.00001
170,15.471,-0.01958,0.01197,-0.01632,0.00021,0.00014,0.00009
170,15.472,-0.00591,0.00561,-0.01005,0.00007,0.00006,0.00011
170,15.473,-0.02012,-0.00073,-0.01099,-0.00004,0.00025,0
170,15.474,-0.01285,0.0013,-0.0095,0.00003,0.00021,0.00012
170,15.475,-0.01982,0.00391,-0.0101,-0.00013,0.00008,0.00004
170,15.476,-0.02092,0.00275,-0.01394,-0.00005,0.00003,0.0002
170,15.477,-0.02501,-0.00516,-0.01117,0.00008,0.00042,0.00002
170,15.478,-0.01809,-0.00648,-0.01356,-0.00013,0.00008,0
170,15.479,-0.03066,-0.00525,-0.00986,0.00001,0.00051,-0.00001
170,15.48,-0.02562,0.00664,-0.01125,0.00016,0.00039,0.00004
170,15.481,-0.01272,-0.00121,-0.01281,0.00001,0.00013,0.00001
170,15.482,-0.01123,-0.00474,-0.012,0.00003,0.00013,0.00006
170,15.483,-0.01649,0.00836,-0.00681,0.00001,0.00022,0.00013
170,15.484,-0.02678,-0.00543,-0.01153,-0.00012,0.00044,-0.00015
170,15.485,-0.02121,0.00727,-0.00868,0.00001,0.00021,-0.00005
170,15.486,-0.01336,0.00234,-0.0102,0.00001,0.00019,0
170,15.487,-0.0174,-0.00441,-0.01521,0.00002,0.00025,-0.00007
170,15.488,-0.02229,-0.00259,-0.01098,-0.0001,0.0002,-0.00003
170,15.489,-0.01018,0.00173,-0.01377,0.00014,0.00005,0.00005
170,15.49,-0.0253,0.01402,-0.01219,0.00034,0.00027,0.00009
170,15.491,-0.01871,0.00258,-0.01033,-0.00013,0.00022,-0.00007
170,15.492,-0.01217,0.00352,-0.01541,0.00004,0.00011,-0.00005
170,15.493,-0.00682,-0.00097,-0.01389,-0.00016,0.00013,-0.00003
170,15.494,-0.01834,0.00846,-0.0121,0.00026,0.00023,0.00015
170,15.495,-0.02486,0.00369,-0.00808,-0.00004,0.00034,-0.00007
170,15.496,-0.02204,0.00154,-0.00679,-0.00015,0.00036,-0.00008
170,15.497,-0.02238,0.00916,-0.01707,0.00012,0.00039,-0.00015
170,15.498,-0.02141,0.00535,-0.00954,0.00001,0.00038,-0.00016
170,15.499,-0.01812,-0.00081,-0.01172,-0.00004,0.00029,-0.00003
170,15.5,-0.01816,-0.00404,-0.01247,-0.00003,0.00012,0.00004
170,15.501,-0.02123,0.00588,-0.01505,0.00007,0.00038,-0.00006
170,15.502,-0.02808,-0.0143,-0.01049,-0.00019,0.00044,-0.00006
170,15.503,-0.02133,-0.007,-0.01322,-0.00011,0.0003,0.00005
170,15.504,-0.0164,0.00836,-0.00766,0.00014,0.0002,-0.0001
170,15.505,-0.01147,-0.00271,-0.0165,-0.00011,0.00018,0.00021
170,15.506,-0.02153,-0.01055,-0.0178,-0.00023,0.00035,-0.00003
170,15.507,-0.00889,0.00024,-0.00311,-0.00002,0,-0.00003
170,15.508,-0.0267,0.00004,-0.0219,0.00003,0.00025,0.00005
170,15.509,-0.01847,-0.0019,-0.00995,-0.00006,0.00004,0.00004
170,15.51,-0.03277,-0.00941,-0.02569,-0.00026,0.00056,-0.00005
170,15.511,0.00006,-0.01069,-0.01632,-0.00035,0.00002,-0.00003
170,15.512,-0.0022,0.00176,-0.01032,0.00017,-0.00012,0.00001
170,15.513,-0.00945,0.01045,-0.01159,0.0001,0.00018,-0.00004
170,15.514,-0.00652,0.00637,-0.01117,0.00014,-0.0001,0.00025
170,15.515,-0.01328,0.00253,-0.01426,-0.00005,0.00024,0.00002
170,15.516,-0.02598,0.01201,-0.01225,0.00007,0.00035,-0.00006
170,15.517,-0.02187,0.01108,-0.01589,0.00022,0.00037,0.00015
170,15.518,-0.00448,0.00413,-0.0108,-0.0001,0,-0.00003
170,15.519,-0.01008,0.00632,-0.01583,0.00015,0.00004,0.00007
170,15.52,-0.01772,-0.00788,-0.01192,-0.00035,0.00022,0
170,15.521,-0.0186,0.0074,-0.01119,0.00002,0.00029,0.00003
170,15.522,-0.01596,-0.00585,-0.01252,-0.00006,0.00022,-0.00001
170,15.523,-0.02397,-0.0042,-0.01112,-0.00016,0.00034,0.00015
170,15.524,-0.02312,0.00709,-0.01446,0.00019,0.0004,0.00018
170,15.525,-0.01262,0.00299,-0.01812,0.00002,0.00012,-0.00008
170,15.526,-0.00287,-0.00066,-0.00908,-0.00005,-0.00012,0.00004
170,15.527,-0.01584,0.00339,-0.01856,0.00007,0.00012,-0.00001
170,15.528,-0.00561,-0.00783,-0.00681,-0.00022,-0.00015,-0.00003
170,15.529,-0.02196,-0.00625,-0.01427,-0.00016,0.0003,-0.00015
170,15.53,-0.00963,-0.0004,-0.02048,-0.00006,0.00007,-0.00004
170,15.531,-0.01573,-0.00001,-0.00759,-0.00001,0.00005,0.00006
170,15.532,-0.01521,0.00086,-0.01825,-0.00008,0.00015,0.00001
170,15.533,-0.01433,0.00159,-0.01283,0.00009,0.00006,0.00001
170,15.534,-0.02693,0.00459,-0.01602,0.00004,0.0005,-0.00014
170,15.535,-0.02651,0.00306,-0.00941,-0.00007,0.00043,-0.00015
170,15.536,-0.03257,0.00085,-0.01236,-0.00002,0.0005,0.00011
170,15.537,-0.02202,0.00584,-0.00754,-0.00005,0.00037,0.00001
170,15.538,-0.01373,-0.00378,-0.01857,-0.00006,0.00013,0.00022
170,15.539,-0.01381,0.00778,-0.00706,-0.00002,0.00007,0.00004
170,15.54,-0.01239,0.00693,-0.00831,-0.00008,0.0001,0.00002
170,15.541,-0.01974,0.00823,-0.01601,-0.00004,0.00023,0.00012
170,15.542,-0.01348,0.01173,-0.01606,0.00019,0.00003,-0.00015
170,15.543,-0.01264,0.00815,-0.01565,0.00005,0.00022,0.00006
170,15.544,-0.02225,-0.00049,-0.01167,-0.00004,0.00025,0.00003
170,15.545,-0.02755,-0.01309,-0.00436,-0.00029,0.00045,-0.00008
170,15.546,-0.01263,-0.00457,-0.00879,-0.0002,0.00024,0.00003
170,15.547,-0.02336,-0.00655,-0.01297,-0.00007,0.00031,-0.00008
170,15.548,-0.02533,-0.00841,-0.00653,-0.00033,0.00036,-0.00008
170,15.549,-0.02221,0.00611,-0.01191,0.00013,0.00016,-0.00004
170,15.55,-0.02294,0.00607,-0.01257,0.00022,0.00022,-0.0001
170,15.551,-0.01511,0.00441,-0.01871,0,0.00014,0.00005
170,15.552,-0.01624,0.00323,-0.01646,-0.00004,0.00012,0.00012
170,15.553,-0.01546,0.00248,-0.01725,-0.00007,0.00016,0.00002
170,15.554,-0.01683,0.00018,-0.01357,0,0.00021,0.0001
170,15.555,-0.02029,0.00906,-0.0112,0.00018,0.00031,-0.00014
170,15.556,-0.02185,0.00104,-0.01461,0.00003,0.00017,0.00011
170,15.557,-0.014,-0.00776,-0.00982,0,0.0004,0.0001
170,15.558,-0.0242,0.01099,-0.01235,0.00017,0.00024,0.00001
170,15.559,-0.01394,0.00318,-0.00751,0.00016,0.00038,-0.00009
170,15.56,-0.01883,-0.00156,-0.01481,-0.00007,0.00039,0.00011
170,15.561,-0.02123,0.00918,-0.00995,0.00007,0.00022,0.00004
170,15.562,-0.01492,-0.00083,-0.01817,-0.00012,0.00008,0
170,15.563,-0.01997,0.00724,-0.00813,0.00001,0.00036,-0.00004
170,15.564,-0.02784,-0.00212,-0.01783,-0.00016,0.00029,0.00005
170,15.565,-0.02259,0.00404,-0.01338,0.00012,0.00011,0.00003
170,15.566,-0.01564,0.01113,-0.00826,0.00014,0.00023,-0.00005
170,15.567,-0.01524,0.01052,-0.01515,0.00011,0.00013,-0.00008
170,15.568,-0.02528,0.00357,-0.01111,0.00006,0.00031,-0.00003
170,15.569,-0.02047,0.00799,-0.0092,0.00008,0.00018,0.00003
170,15.57,-0.02495,-0.00224,-0.00547,-0.00008,0.0004,-0.00001
170,15.571,-0.01262,0.01209,-0.01498,0.00029,0.00004,0.00002
170,15.572,-0.02162,0.0034,-0.00901,0.00004,0.00024,-0.00007
170,15.573,-0.0244,-0.00068,-0.01737,-0.00008,0.00025,0.0001
170,15.574,-0.02895,-0.00127,-0.01113,-0.00003,0.00037,0.00013
170,15.575,-0.01017,-0.00418,-0.00832,-0.00004,-0.00003,0.00016
170,15.576,-0.01488,-0.00918,-0.01202,-0.00011,0.0001,0.0001
170,15.577,-0.02371,-0.00352,-0.01693,0.00005,0.00027,0.00006
170,15.578,-0.01405,0.00262,-0.01103,0.00005,0.00022,-0.00003
170,15.579,-0.01836,-0.00123,-0.01627,0.00008,0.00032,0.00001
170,15.58,-0.02386,0.00768,-0.01328,0.00018,0.00025,-0.0002
170,15.581,-0.02612,0.0009,-0.0083,0,0.00032,-0.00006
170,15.582,-0.01605,0.00596,-0.02065,0.0002,0.00026,-0.00001
170,15.583,-0.00179,0.00258,-0.00744,0.00006,-0.00003,0.00001
170,15.584,-0.01105,0.00254,-0.01851,-0.00002,0.00002,0
170,15.585,-0.01315,0.00969,-0.01441,0.00011,0.00015,-0.00007
170,15.586,-0.01424,0.01454,-0.01103,0.00013,0.00023,-0.00002
170,15.587,-0.01914,0.01299,-0.01543,0.00026,0.00038,-0.00003
170,15.588,-0.01976,0.00662,-0.01355,-0.00002,0.00031,0.00011
170,15.589,-0.02069,-0.00344,-0.00727,-0.0001,0.00033,-0.00003
170,15.59,-0.0175,0.01327,-0.01165,0.00014,0.00022,0.00006
170,15.591,-0.02137,0.01428,-0.01537,0.00034,0.00025,0.00004
170,15.592,-0.02326,-0.002,-0.01093,-0.00005,0.00037,-0.00008
170,15.593,-0.02763,0.00925,-0.01016,0.00013,0.00032,-0.00009
170,15.594,-0.01615,0.00164,-0.01233,0.00004,0.00027,-0.0002
170,15.595,-0.0241,0.00308,-0.007,-0.00004,0.00034,-0.00007
170,15.596,-0.01576,0.00539,-0.01389,0.00009,0.00017,0.00007
170,15.597,-0.02133,0.00706,-0.00934,-0.00002,0.00021,0.00006
170,15.598,-0.01797,-0.00044,-0.01242,0.00004,0.00013,-0.00005
170,15.599,-0.02119,0.00678,-0.01304,0.00007,0.00022,-0.00005
170,15.6,-0.01078,-0.00128,-0.00816,0.00009,0.00006,-0.00006
170,15.601,-0.005,0.00561,-0.01125,0.00004,0,0.00001
170,15.602,-0.01607,0.00644,-0.01583,0.00006,0.00035,0.00003
170,15.603,-0.0128,-0.0095,-0.01761,-0.00011,0.00022,-0.00005
170,15.604,-0.01743,0.00219,-0.01849,0.00007,0.0003,0.00011
170,15.605,-0.03026,-0.00306,-0.01104,-0.00001,0.00036,0.00003
170,15.606,-0.02344,-0.00104,-0.00674,0.00005,0.00019,0.00004
170,15.607,-0.02785,0.00721,-0.01449,0.00005,0.00034,0.00002
170,15.608,-0.01926,0.00874,-0.01296,0.00013,0.00026,-0.00012
170,15.609,-0.01951,-0.00644,-0.01074,-0.00027,0.00027,0.00001
170,15.61,-0.01548,0.00586,-0.01097,-0.00016,0.00014,0.00014
170,15.611,-0.02404,0.00785,-0.02848,0.00023,0.0003,0.00007
170,15.612,-0.02739,-0.01044,-0.0056,-0.00043,0.0004,0.00006
170,15.613,-0.02298,-0.01079,-0.01577,-0.00016,0.00028,-0.00004
170,15.614,-0.0168,0.00076,-0.00623,-0.00019,0.00025,0.00013
170,15.615,-0.01165,-0.0031,-0.00467,-0.00027,0.0002,0.00009
170,15.616,-0.02157,0.0083,-0.01541,0.00022,0.0004,-0.00006
170,15.617,-0.02498,0.00582,-0.00711,0.00008,0.00024,-0.00006
170,15.618,-0.02506,-0.00138,-0.01509,-0.00013,0.00032,-0.00014
170,15.619,-0.02799,-0.00545,-0.00805,-0.00018,0.00033,0.00007
170,15.62,-0.01789,0.00599,-0.01525,0.00005,0.00019,0.0002
170,15.621,-0.01664,0.0002,-0.00758,-0.00011,0.00021,0.00007
170,15.622,-0.02289,-0.00628,-0.01684,0,0.00022,0.00009
170,15.623,-0.02008,-0.00569,-0.0118,-0.00018,0.00017,-0.00003
170,15.624,-0.01911,0.00293,-0.01361,0.00015,0.00023,0.00014
170,15.625,-0.01288,-0.00797,-0.01321,-0.00011,0.00026,0.00007
170,15.626,-0.0223,-0.00768,-0.01012,-0.00013,0.00036,-0.00014
170,15.627,-0.02515,-0.00237,-0.00802,-0.00006,0.00021,-0.0002
170,15.628,-0.02107,-0.00388,-0.0166,-0.00003,0.00023,-0.0002
170,15.629,-0.02024,-0.0084,-0.00973,-0.00028,0.0003,-0.00004
170,15.63,-0.01679,-0.00819,-0.01069,-0.0003,0.00016,0.00002
170,15.631,-0.00985,-0.00251,-0.01579,-0.00014,0.00004,0.00011
170,15.632,-0.013,0.00718,-0.00782,0.00008,0.00017,-0.00007
170,15.633,-0.01464,0.00465,-0.01252,-0.00002,0.00018,0.0001
170,15.634,-0.02111,0.00562,-0.01261,0.00012,0.0003,-0.00006
170,15.635,-0.01746,0.00732,-0.01574,0.00022,0.00024,-0.00006
170,15.636,-0.01202,-0.00544,-0.00702,-0.00031,0.00024,0.0001
170,15.637,-0.02933,0.00707,-0.01896,0.00013,0.00044,0.00002
170,15.638,-0.02692,0.00888,-0.00625,-0.00005,0.00039,0.00026
170,15.639,-0.02062,0.00414,-0.01372,-0.00002,0.00022,0.00007
170,15.64,-0.01293,-0.00288,-0.00518,-0.00011,0.00006,0.00011
170,15.641,-0.00724,0.00268,-0.00639,0.00016,0.00005,-0.00006
170,15.642,-0.01213,0.01168,-0.01058,0.00008,0.00014,0.00002
170,15.643,-0.01963,0.00212,-0.01259,0.00015,0.0003,-0.0001
170,15.644,-0.01666,0.00304,-0.02429,0.00013,0.00019,-0.00004
170,15.645,-0.002,0.00663,-0.00268,0.00003,-0.00002,0.00001
170,15.646,-0.01919,-0.00118,-0.00509,0.00005,0.00022,-0.00002
170,15.647,-0.01606,0.00111,-0.02215,0.00006,0.00018,-0.0001
170,15.648,-0.02908,-0.00597,-0.00071,-0.00012,0.00038,-0.00024
170,15.649,-0.02393,0.00026,-0.01768,0.00002,0.00025,0.00004
170,15.65,-0.01098,0.01327,-0.00407,0.00015,-0.00002,0.00016
170,15.651,-0.02343,0.00657,-0.00926,0.00019,0.00028,0.00023
170,15.652,-0.01779,0.00561,-0.01276,0.00005,0.0002,-0.00001
170,15.653,-0.03219,0.00024,-0.01283,-0.00004,0.00043,-0.00001
170,15.654,-0.02039,0.01144,-0.01018,0,0.00026,-0.00012
170,15.655,-0.00868,0.00708,-0.00321,-0.00005,0.00003,0.00001
170,15.656,-0.01816,0.00631,-0.01817,0.00018,0.00012,-0.00007
170,15.657,-0.01564,0.00147,-0.00342,-0.00001,0.00012,-0.00001
170,15.658,-0.01391,0.0054,-0.02121,0.00005,0.00011,0.00008
170,15.659,-0.01782,0.01294,0.00277,0.00023,0.00027,-0.00004
170,15.66,-0.01912,0.00476,0.00451,-0.00007,0.00019,0.00009
170,15.661,-0.01929,-0.00241,-0.0231,-0.00013,0.00022,-0.00008
170,15.662,-0.01153,0.0017,0.00227,0.0001,0.00005,0.00004
170,15.663,-0.01003,0.00495,-0.01861,0.00014,0.00017,0.00001
170,15.664,-0.01581,-0.00091,-0.00303,0.0001,0.0002,0.00004
170,15.665,-0.01184,-0.00285,-0.00856,0.00001,0.00005,0.00012
170,15.666,-0.02179,0.00321,-0.01376,-0.00005,0.00034,-0.00004
170,15.667,-0.0198,-0.00489,-0.01008,0.00005,0.00025,0.00012
170,15.668,-0.01118,0.00521,-0.01077,-0.0001,0.0001,-0.00009
170,15.669,-0.01208,0.00007,-0.00924,0,0.00009,-0.00002
170,15.67,-0.02182,-0.00157,-0.01274,-0.00002,0.00016,0.00014
170,15.671,-0.02253,0.00966,-0.00622,-0.00006,0.00033,-0.00009
170,15.672,-0.01723,-0.00773,-0.01892,-0.00006,0.0002,0.00014
170,15.673,-0.01833,-0.00341,-0.00375,-0.00022,0.00026,0.00005
170,15.674,-0.02502,0.00535,-0.02266,0.0001,0.00027,-0.00001
170,15.675,-0.01316,0.00368,-0.01716,0.00013,0.0002,0.00006
170,15.676,-0.01332,0.0031,-0.00449,0.00002,0.00015,0
170,15.677,-0.02009,0.00369,-0.01316,0.00005,0.00023,-0.00008
170,15.678,-0.02163,0.01018,-0.0093,-0.00002,0.00023,-0.00018
170,15.679,-0.02075,-0.00028,-0.00813,-0.00009,0.00024,0.00011
170,15.68,-0.01474,0.00228,-0.0083,-0.00003,0.00021,-0.0002
170,15.681,-0.01884,0.00359,-0.01268,0.00002,0.00022,0.00013
170,15.682,-0.02574,-0.00066,-0.00432,-0.00012,0.00041,0.00006
170,15.683,-0.01655,0.0064,-0.00627,0.00007,0.00019,0.00012
170,15.684,-0.0022,-0.00368,-0.00719,-0.00014,-0.00004,0.00002
170,15.685,-0.00655,0.00531,-0.01066,0.00001,-0.00007,-0.00001
170,15.686,-0.01813,0.00636,-0.00843,0.00003,0.00019,-0.00013
170,15.687,-0.0137,0.01116,-0.01243,0.00021,0.0001,-0.00007
170,15.688,-0.01087,0.00967,-0.01734,0.00017,0.00014,0
170,15.689,-0.01617,0.00442,-0.01796,0.00007,0.00014,-0.00007
170,15.69,-0.02316,0.00721,-0.00668,0.00004,0.00035,0.00004
170,15.691,-0.01589,0.00031,-0.01489,0.00001,0.00015,0.00028
170,15.692,-0.00995,-0.00325,-0.00224,0.00006,0.00012,0.00011
170,15.693,-0.01316,-0.00517,-0.01227,-0.00015,0.00012,0.00016
170,15.694,-0.01464,-0.00377,-0.01274,-0.00016,0.00016,0.00014
170,15.695,-0.02663,-0.00536,-0.01714,-0.00008,0.0004,0.00011
170,15.696,-0.01948,-0.00431,-0.00819,-0.00022,0.00029,0.00011
170,15.697,-0.00809,0.00102,-0.01725,-0.00003,0.00003,0.00019
170,15.698,-0.0176,0.00423,-0.0063,0.00004,0.00018,0.0001
170,15.699,-0.02147,0.00371,-0.0094,-0.00003,0.00033,0.00006
170,15.7,-0.02218,0.00757,-0.01773,0.00008,0.00031,0.00013
170,15.701,-0.02408,0.00133,-0.0109,0.00006,0.00034,-0.00003
170,15.702,-0.02141,0.00442,-0.00747,-0.00005,0.00025,-0.0001
170,15.703,-0.02009,-0.00582,-0.01618,-0.00009,0.00029,-0.00002
170,15.704,-0.01324,0.00043,-0.01829,0.00005,0.00013,-0.00004
170,15.705,-0.00584,0.00124,-0.00857,0.00008,0.00019,-0.00006
170,15.706,-0.02018,0.00038,-0.0142,-0.00003,0.00017,0.00011
170,15.707,-0.01784,0.00575,-0.00925,0.00024,0.00006,0.00006
170,15.708,-0.01249,0.00784,-0.01102,0.00001,0.00004,-0.00002
170,15.709,-0.01328,0.00214,-0.00749,0.00002,0.00022,0.00004
170,15.71,-0.02637,0.00503,-0.00832,0.00007,0.0003,0.00002
170,15.711,-0.01829,0.00413,-0.00502,-0.00006,0.00024,-0.00003
170,15.712,-0.0167,-0.00625,-0.01566,-0.00008,0.00019,-0.00007
170,15.713,-0.01677,-0.0056,-0.00828,-0.00012,0.00032,0.00011
170,15.714,-0.00906,0.01435,-0.01294,0.00014,0.00002,-0.00006
170,15.715,-0.01688,0.00349,-0.01524,0.00026,0.00009,-0.00004
170,15.716,-0.0136,0.00929,-0.00726,-0.00006,0.00004,0.00004
170,15.717,-0.01551,-0.00469,-0.00831,-0.00007,0.00018,0.00005
170,15.718,-0.01064,0.00489,-0.00957,0.00005,0.00021,0.00007
170,15.719,-0.01915,0.00137,-0.01182,0,0.00025,0.00001
170,15.72,-0.01477,0.00589,-0.01352,0.00003,0.0002,-0.00004
170,15.721,-0.00658,0.01444,-0.01605,0.00031,0.00015,0.00003
170,15.722,-0.02245,0.00044,-0.00548,0.00005,0.00039,0.00005
170,15.723,-0.02094,-0.00126,-0.01646,0.00015,0.00029,0.0001
170,15.724,-0.01872,0.00003,-0.01359,0.0001,0.00023,0.00007
170,15.725,-0.01647,0.01015,-0.01158,-0.0001,0.0003,0.00006
170,15.726,-0.02107,0.00727,-0.01675,0.00024,0.00026,0.00015
170,15.727,-0.01018,0.00668,-0.01069,0.00009,0.00002,0.00014
170,15.728,-0.01017,0.0061,-0.00878,0.00008,0.00013,0.00011
170,15.729,-0.02579,0.009,-0.01405,0.00016,0.00029,-0.00001
170,15.73,-0.02875,0.00348,-0.00476,0,0.0004,0
170,15.731,-0.02176,0.00683,-0.01092,-0.00003,0.00036,0.00011
170,15.732,-0.01514,0.01778,-0.01023,0.00029,0.0002,0.00006
170,15.733,-0.01225,0.00221,-0.01068,-0.00002,0.00021,-0.00001
170,15.734,-0.01904,-0.00372,-0.01192,-0.00003,0.00023,0.00009
170,15.735,-0.00627,0.00934,-0.00952,0.00028,0.00004,-0.00002
170,15.736,-0.00984,0.01664,-0.00931,0.00028,0.0002,0.00017
170,15.737,-0.00805,0.00657,-0.01283,0.00015,0.00004,-0.00001
170,15.738,-0.01568,-0.00538,-0.01426,-0.00012,0.00018,-0.00005
170,15.739,-0.01612,-0.00558,-0.00563,-0.00015,0.00009,-0.00002
170,15.74,-0.0174,0.00267,-0.01115,-0.00009,0.00023,-0.00005
170,15.741,-0.01278,0.00349,-0.01826,-0.00008,0.0002,0.00005
170,15.742,-0.01437,0.00214,-0.00876,-0.00001,0.00031,0.00011
170,15.743,-0.01227,-0.00048,-0.01576,0.00003,0.00016,0.00007
170,15.744,-0.02202,0.01216,-0.01513,0.00027,0.00034,0.00005
170,15.745,-0.01431,0.00809,-0.0164,0.00022,0.00023,-0.00006
170,15.746,-0.02344,0.00784,-0.00996,0.00008,0.00025,-0.00003
170,15.747,-0.01802,0.00607,-0.01469,0.00017,0.00017,0
170,15.748,-0.0206,0.01623,-0.01231,0.00026,0.00016,0.00002
170,15.749,-0.02272,0.00733,-0.00871,0.00008,0.00027,-0.00004
170,15.75,-0.02098,0.00835,-0.01659,0.00011,0.00025,-0.00012
170,15.751,-0.01664,0.0071,-0.0064,0.00001,0.00018,-0.00017
170,15.752,-0.01981,0.00363,-0.01999,0.00001,0.00028,-0.00015
170,15.753,-0.0163,0.00276,-0.00404,-0.00009,0.00021,-0.00015
170,15.754,-0.00988,-0.00227,-0.00383,0,0.00019,-0.0001
170,15.755,-0.01011,0.00262,-0.01092,0.00002,0.00017,-0.00012
170,15.756,-0.01797,-0.00496,-0.0122,-0.00018,0.0003,0.00004
170,15.757,-0.00514,-0.00715,-0.00904,-0.00007,-0.00002,-0.0001
170,15.758,-0.01477,-0.01011,-0.01501,-0.00019,0.00014,0.00014
170,15.759,-0.00057,-0.01252,-0.01935,-0.00018,0.00002,0.00006
170,15.76,-0.02192,0.0055,-0.00708,0.00001,0.00035,-0.00017
170,15.761,-0.01743,0.00199,-0.01969,0.00007,0.00022,0.00004
170,15.762,-0.01593,0.00088,-0.00339,0.00001,0.00025,0.00004
170,15.763,-0.01547,0.0025,-0.01722,0,0.00011,0.00021
170,15.764,-0.0148,0.002,-0.01418,-0.00002,0.00015,0.00016
170,15.765,-0.02468,0.00705,-0.00937,0.00014,0.00051,0.00018
170,15.766,-0.02086,0.00167,-0.0144,-0.00016,0.00022,0.00019
170,15.767,-0.02943,0.01081,-0.00751,0.0002,0.00039,0.00016
170,15.768,-0.02315,0.00315,-0.01014,-0.00007,0.00029,-0.00019
170,15.769,-0.02192,0.0045,-0.01423,-0.00009,0.00028,-0.00005
170,15.77,-0.01683,0.0022,-0.01178,0,0.00022,-0.0001
170,15.771,-0.01293,0.00337,-0.01086,0.00003,0.00016,0.00013
170,15.772,-0.00845,-0.00115,-0.00992,0,0.00008,0.00004
170,15.773,-0.00663,0.01097,-0.00831,0.00009,0.00002,-0.00004
170,15.774,-0.02218,0.00699,-0.00901,0.00011,0.00031,-0.00013
170,15.775,-0.02033,0.00746,-0.01068,0.0001,0.00031,0.00005
170,15.776,-0.01837,0.01186,-0.00818,-0.00002,0.00033,0.00006
170,15.777,-0.01338,0.01534,-0.01272,0.00024,0.00027,0.0001
170,15.778,-0.01382,0.01319,-0.00605,0.00024,0.00025,-0.00001
170,15.779,-0.01331,-0.00671,-0.00398,-0.00006,0.0001,-0.00006
170,15.78,-0.02449,0.00061,-0.01481,0.00014,0.00027,-0.00004
170,15.781,-0.01624,0.00261,-0.00918,-0.00002,0.00013,0.00005
170,15.782,-0.01228,0.00257,-0.01566,0.0001,0.00001,0.00002
170,15.783,-0.00818,0.0045,-0.00485,-0.00008,0.00017,0.00012
170,15.784,-0.01862,-0.00123,-0.01138,-0.00007,0.00036,0.00004
170,15.785,-0.01143,0.00089,-0.00937,0.00002,0.00026,-0.00003
170,15.786,-0.01314,-0.0054,-0.00784,-0.00019,0.00016,0.00007
170,15.787,-0.02641,-0.00277,-0.00623,-0.00015,0.00029,-0.00007
170,15.788,-0.02219,0.00382,-0.01529,0.00011,0.00026,-0.00001
170,15.789,-0.01716,0.00174,-0.00704,-0.00005,0.00029,-0.00002
170,15.79,-0.01255,0.01172,-0.0062,0.00028,0.00007,-0.00013
170,15.791,-0.01235,0.00485,-0.00364,-0.00002,0.00005,0.00007
170,15.792,-0.01639,0.0096,-0.00838,0.00015,0.00011,-0.00012
170,15.793,-0.00906,0.00126,-0.00872,-0.00022,0.00002,-0.00005
170,15.794,-0.01495,0.00575,-0.00663,-0.00011,0.00016,0.00009
170,15.795,-0.01465,0.00761,-0.01373,0.00018,0.00016,-0.00004
170,15.796,-0.0143,0.01131,-0.00708,0,0.00025,0.00003
170,15.797,-0.02026,0.01412,-0.01398,0.00027,0.00031,-0.00008
170,15.798,-0.0173,0.01567,-0.00332,0.00023,0.00028,0.0001
170,15.799,-0.01513,0.00826,-0.00213,0.00009,0.00016,-0.00006
170,15.8,-0.01434,0.00192,-0.00974,0.00006,0.00006,-0.00003
