Timestamp(ns),Fx,Fy,Fz,Mx,My,Mz,与前一帧相差ns,与前一帧相差us
353432500,0.547411442,0.342842013,-0.834982872,0.009807432,0.005594531,0.028834283,922400,922.4
354520500,0.538333237,0.343195379,-0.831582248,0.009719358,0.005740884,0.028778806,1088000,1088
355505000,0.546479762,0.34580487,-0.830273449,0.009767925,0.00557711,0.028775785,984500,984.5
356443300,0.537808716,0.354015023,-0.836552739,0.010030445,0.005731973,0.028807614,938300,938.3
357455800,0.55005312,0.341453284,-0.837114155,0.009727511,0.005525786,0.028850526,1012500,1012.5
358503900,0.543871045,0.336751759,-0.837395787,0.0096948,0.005523998,0.028863624,1048100,1048.1
359405500,0.556113899,0.344644159,-0.834365606,0.009821835,0.005365253,0.028904106,901600,901.6
360422200,0.544982016,0.347692221,-0.835623503,0.009866522,0.00553145,0.029015675,1016700,1016.7
361392500,0.538189292,0.343957871,-0.834399641,0.009730963,0.005655841,0.028956188,970300,970.3
362420900,0.542050898,0.343958497,-0.833788931,0.009767635,0.005685566,0.028736632,1028400,1028.4
363463900,0.539798915,0.353932738,-0.831276953,0.010008912,0.005706777,0.028741993,1043000,1043
364513600,0.543547094,0.343327343,-0.833818674,0.009800632,0.00572389,0.028876819,1049700,1049.7
365479000,0.550281048,0.350345284,-0.837164938,0.00992834,0.005466587,0.028920075,965400,965.4
366510300,0.543275297,0.335956216,-0.830129981,0.009678555,0.005648416,0.028800281,1031300,1031.3
367508700,0.552229464,0.348552704,-0.832967401,0.009892924,0.00545171,0.029038997,998400,998.4
368483500,0.548906744,0.346306324,-0.831505537,0.009792011,0.005660726,0.029069239,974800,974.8
369490500,0.548299968,0.336254746,-0.83915776,0.009577032,0.005559514,0.02889402,1007000,1007
370445400,0.537546933,0.337697059,-0.838899136,0.009647854,0.005869362,0.028921535,954900,954.9
371481200,0.54152137,0.33284387,-0.835587204,0.009546163,0.005624386,0.029009366,1035800,1035.8
372398700,0.547426641,0.344180882,-0.837099552,0.009747625,0.00558862,0.028952619,917500,917.5
373371400,0.548853695,0.342219621,-0.83677572,0.009681517,0.005511738,0.028897012,972700,972.7
374400400,0.548758686,0.347542554,-0.837533116,0.009853716,0.005468375,0.028937258,1029000,1029
375442300,0.547796547,0.348540634,-0.836451769,0.009856864,0.00553497,0.028905757,1041900,1041.9
376351400,0.551213324,0.35640648,-0.839217782,0.00995243,0.005493846,0.029103713,909100,909.1
377358800,0.551172972,0.347472608,-0.834007382,0.009783302,0.005577313,0.028989211,1007400,1007.4
378404400,0.550067961,0.339255124,-0.836269498,0.00958019,0.005562389,0.028913893,1045600,1045.6
379391900,0.543431401,0.339170784,-0.832746983,0.009600269,0.005618664,0.028832505,987500,987.5
380403800,0.546463192,0.345101357,-0.832121313,0.009678921,0.005526936,0.028908435,1011900,1011.9
381393200,0.544385016,0.344919115,-0.834992707,0.009757838,0.0056146,0.029001115,989400,989.4
382356600,0.539371729,0.356103033,-0.838082016,0.010100129,0.005689801,0.02896288,963400,963.4
383336100,0.550275385,0.34376514,-0.833777666,0.009748344,0.005546238,0.029035918,979500,979.5
384407900,0.553281546,0.345024556,-0.830205023,0.009709699,0.005542846,0.028944705,1071800,1071.8
385313000,0.542087734,0.34434858,-0.834288776,0.009638553,0.005646966,0.028892521,905100,905.1
386354400,0.538533986,0.344218522,-0.837182939,0.0096935,0.005756774,0.028886937,1041400,1041.4
387382200,0.539477289,0.346134692,-0.839948237,0.009827859,0.005720117,0.028867302,1027800,1027.8
388311600,0.537427783,0.353167623,-0.840312362,0.009894901,0.005755918,0.028837379,929400,929.4
389321500,0.538930833,0.348446071,-0.835764468,0.00990813,0.00574424,0.028930489,1009900,1009.9
390349400,0.551656008,0.33665368,-0.836020172,0.009605925,0.005542276,0.028742881,1027900,1027.9
391355800,0.548560619,0.342960358,-0.834694445,0.009733028,0.005512861,0.028609196,1006400,1006.4
392329200,0.550231338,0.350630581,-0.831089437,0.009878537,0.005427982,0.028739439,973400,973.4
393322700,0.545710444,0.34435302,-0.835583389,0.009782217,0.005618982,0.028850421,993500,993.5
394327200,0.540089905,0.338026404,-0.832723975,0.009583984,0.005657448,0.028749095,1004500,1004.5
395376200,0.549993575,0.347133189,-0.835577428,0.009799113,0.005540422,0.02876441,1049000,1049
396332300,0.544685185,0.348437071,-0.835565567,0.009833422,0.005644863,0.028941957,956100,956.1
397377500,0.545904934,0.344978631,-0.834681928,0.009798937,0.005509863,0.028948827,1045200,1045.2
398337600,0.553512156,0.343226373,-0.833068848,0.00968791,0.005428054,0.028909177,960100,960.1
399352300,0.533017278,0.344450504,-0.833882093,0.009728598,0.005857292,0.029029034,1014700,1014.7
400314100,0.538787007,0.345411152,-0.834264755,0.009748576,0.005730565,0.029074686,961800,961.8
401275100,0.552091658,0.349782944,-0.835895598,0.009868481,0.005510807,0.028977733,961000,961
402326700,0.554234445,0.348022789,-0.836751997,0.009755135,0.005505779,0.028847825,1051600,1051.6
403272200,0.542094052,0.349514574,-0.836625397,0.009755066,0.005773563,0.028931657,945500,945.5
404313600,0.543953001,0.348189235,-0.831764042,0.009756013,0.005725263,0.028933838,1041400,1041.4
405347700,0.545446157,0.348744035,-0.83574301,0.009865527,0.005585467,0.02896915,1034100,1034.1
406371100,0.554369509,0.344268888,-0.826847374,0.009767077,0.005392387,0.028806265,1023400,1023.4
407391100,0.542051673,0.338651061,-0.831704974,0.009721592,0.005658165,0.02880439,1020000,1020
408274100,0.531188488,0.344346881,-0.833790421,0.009809789,0.005963418,0.02888244,883000,883
409373200,0.545507431,0.345939815,-0.830627203,0.009871914,0.005690305,0.028940011,1099100,1099.1
410385400,0.539127409,0.351085812,-0.833251953,0.009905586,0.005631878,0.028870532,1012200,1012.2
411259700,0.534940481,0.354268342,-0.840395033,0.009962897,0.005780089,0.028787309,874300,874.3
412378800,0.535636663,0.344920009,-0.836883545,0.009751728,0.005763497,0.028758654,1119100,1119.1
413310200,0.541349292,0.339162618,-0.836384118,0.009696363,0.005659909,0.028921006,931400,931.4
414306100,0.550556064,0.341155678,-0.839368045,0.009788302,0.005485154,0.028909106,995900,995.9
415271700,0.537113488,0.354735762,-0.82991749,0.00996107,0.005878608,0.028832417,965600,965.6
416336500,0.545872509,0.340062112,-0.829491079,0.009708484,0.005599026,0.028949521,1064800,1064.8
417299900,0.551769316,0.343542188,-0.832735121,0.009667933,0.005443973,0.028976444,963400,963.4
418315800,0.54249835,0.347663999,-0.83446002,0.009833052,0.005641629,0.028926695,1015900,1015.9
419334000,0.543858886,0.344091654,-0.831822276,0.009692873,0.005629479,0.028818065,1018200,1018.2
420315500,0.54533416,0.340536326,-0.831447482,0.009781989,0.005594804,0.028831715,981500,981.5
421312700,0.545083642,0.348997504,-0.829230487,0.009804411,0.005530889,0.028781693,997200,997.2
422245900,0.544962585,0.353786677,-0.838292599,0.009912413,0.005682859,0.028778784,933200,933.2
423300400,0.543907821,0.347121716,-0.837753892,0.009790527,0.005661949,0.028798778,1054500,1054.5
424317400,0.539363742,0.345853269,-0.837295532,0.009870443,0.005763035,0.028907701,1017000,1017
425286500,0.543469429,0.340852708,-0.836686075,0.00970492,0.005705539,0.028924942,969100,969.1
426258600,0.548511505,0.3484115,-0.83639878,0.009848461,0.005496689,0.028838592,972100,972.1
427299500,0.542167366,0.35399583,-0.837365866,0.009981072,0.005682445,0.028602557,1040900,1040.9
428277900,0.553040922,0.339876115,-0.843699217,0.009656901,0.005515104,0.028886663,978400,978.4
429279700,0.547284305,0.345476776,-0.83642453,0.009760919,0.005538068,0.028935889,1001800,1001.8
430275800,0.54586941,0.339649022,-0.830820858,0.009757124,0.005626571,0.028792465,996100,996.1
431241900,0.54039979,0.345455825,-0.833407998,0.009831293,0.005709883,0.028908685,966100,966.1
432411800,0.542971134,0.350068122,-0.831931293,0.009867186,0.005631733,0.028779907,1169900,1169.9
433292200,0.538358331,0.342106581,-0.836052835,0.009787475,0.005891697,0.028810684,880400,880.4
434338400,0.5471946,0.346259981,-0.832332134,0.009854961,0.005564027,0.028945412,1046200,1046.2
435394400,0.542170167,0.349108756,-0.834149182,0.009938532,0.005493596,0.028973363,1056000,1056
436345400,0.543171346,0.343794435,-0.834289968,0.009771236,0.005653646,0.028877603,951000,951
437310000,0.545168996,0.347321361,-0.835380793,0.00980616,0.005729281,0.028928703,964600,964.6
438341200,0.560721993,0.346409529,-0.837645352,0.009785999,0.00533478,0.028814085,1031200,1031.2
439361500,0.551110208,0.341627687,-0.83329159,0.009682044,0.00552092,0.028832452,1020300,1020.3
440252100,0.532648921,0.353966385,-0.838949144,0.009960604,0.005788078,0.028838871,890600,890.6
441315200,0.544231832,0.356401175,-0.833567023,0.010059758,0.005616026,0.028817043,1063100,1063.1
442203400,0.553197384,0.342479467,-0.833283246,0.009677847,0.005510873,0.028850473,888200,888.2
443264500,0.552595496,0.341063499,-0.832161427,0.009658072,0.005401985,0.029066002,1061100,1061.1
445247900,0.538035512,0.348426431,-0.835074842,0.00990918,0.005645275,0.028893491,1983400,1983.4
446258500,0.54751128,0.350918591,-0.834275782,0.009871576,0.005580916,0.028759601,1010600,1010.6
447251100,0.540311754,0.346417934,-0.830780447,0.009792538,0.005676104,0.029036276,992600,992.6
448221600,0.545080543,0.346100569,-0.833049476,0.009787463,0.005593435,0.029100602,970500,970.5
449225300,0.54727,0.338002801,-0.832191586,0.009644673,0.005480741,0.028980946,1003700,1003.7
450259600,0.548155069,0.345122725,-0.833005846,0.009779139,0.00558018,0.028863601,1034300,1034.3
451271200,0.549521267,0.338410467,-0.832747698,0.009584892,0.005608744,0.028921334,1011600,1011.6
452233600,0.540860653,0.351668686,-0.834543169,0.009829418,0.005639425,0.028929852,962400,962.4
453248500,0.549564302,0.340536833,-0.826802433,0.009647666,0.00552538,0.028929614,1014900,1014.9
454228600,0.548806608,0.338461757,-0.834034085,0.009676817,0.005496165,0.028940557,980100,980.1
455193900,0.540936708,0.340056539,-0.832128584,0.009671674,0.005628374,0.028944904,965300,965.3
456314400,0.549453735,0.341922611,-0.832631946,0.009610483,0.005472626,0.029049668,1120500,1120.5
457194400,0.548327625,0.34660089,-0.829346776,0.009775868,0.005524458,0.029122947,880000,880
458157300,0.55437851,0.349177539,-0.832348108,0.009792449,0.00532847,0.029053506,962900,962.9
459151400,0.554170251,0.351330876,-0.835470796,0.009831764,0.005385825,0.029060828,994100,994.1
460147900,0.535306454,0.34182027,-0.834545553,0.0097986,0.005795807,0.028819053,996500,996.5
461217700,0.536199152,0.34417516,-0.83217597,0.009784765,0.005928812,0.028771628,1069800,1069.8
462177300,0.531693101,0.346074283,-0.833175004,0.009793131,0.005947399,0.028823255,959600,959.6
463204800,0.544496775,0.343908995,-0.831023335,0.009730713,0.005585813,0.02893099,1027500,1027.5
464148200,0.547017455,0.349888206,-0.8348189,0.009854648,0.005493918,0.028856242,943400,943.4
465136800,0.543735266,0.349809289,-0.835493684,0.009904647,0.005716223,0.029013366,988600,988.6
466134100,0.549696684,0.341840416,-0.832744658,0.009656339,0.005509418,0.028990688,997300,997.3
467189000,0.546187282,0.345208883,-0.83191359,0.009816134,0.005582756,0.028807065,1054900,1054.9
468149900,0.544948101,0.340153009,-0.833309293,0.009672125,0.005611489,0.028991897,960900,960.9
469138700,0.551415443,0.355869263,-0.834394276,0.010055886,0.005508196,0.029060736,988800,988.8
470143600,0.544433117,0.345611662,-0.834924638,0.009675249,0.005669736,0.028869957,1004900,1004.9
471187100,0.547867894,0.34279722,-0.833309233,0.009827568,0.005706437,0.028876437,1043500,1043.5
472224200,0.55232358,0.343740016,-0.831823826,0.009911626,0.005597701,0.028894534,1037100,1037.1
473249400,0.541525364,0.345079809,-0.832930386,0.009832773,0.005751493,0.028873317,1025200,1025.2
474175300,0.540457487,0.335892498,-0.832591653,0.009556486,0.005629622,0.028841583,925900,925.9
475142700,0.544290006,0.340938061,-0.833886504,0.009667576,0.005694047,0.028836779,967400,967.4
476171500,0.552488267,0.33665061,-0.834205985,0.009531685,0.005468701,0.028761253,1028800,1028.8
477191800,0.548470199,0.341662228,-0.833380997,0.009706478,0.005481476,0.028932286,1020300,1020.3
478105800,0.547189176,0.344018072,-0.836841762,0.009800751,0.005542257,0.029023154,914000,914
479133500,0.551538169,0.349575371,-0.837879181,0.009940087,0.00549297,0.028966583,1027700,1027.7
480104300,0.549579084,0.345138431,-0.830791295,0.009808131,0.005491528,0.028989954,970800,970.8
481139300,0.541144907,0.344074875,-0.837592244,0.009728138,0.005695103,0.028895155,1035000,1035
482102500,0.550896704,0.34640789,-0.836701453,0.009795749,0.005580327,0.029047929,963200,963.2
483183000,0.541261315,0.350582451,-0.838606536,0.009798095,0.005694821,0.028904511,1080500,1080.5
484174300,0.541742086,0.347829014,-0.836809099,0.00973295,0.005754289,0.028882839,991300,991.3
485116600,0.551329136,0.331856519,-0.834405363,0.009646823,0.005525504,0.029022157,942300,942.3
486106700,0.55658263,0.344272137,-0.828192174,0.009798913,0.005460487,0.028924204,990100,990.1
487153400,0.549084723,0.349700928,-0.832007229,0.009962153,0.005487473,0.02887265,1046700,1046.7
488109500,0.542844772,0.334038734,-0.831559241,0.009607668,0.005642405,0.028831771,956100,956.1
489125800,0.547018647,0.340283185,-0.837459624,0.009667878,0.005479561,0.028732281,1016300,1016.3
490188200,0.553638399,0.342398405,-0.838680923,0.009732071,0.005458249,0.028878899,1062400,1062.4
491167600,0.543094814,0.343854576,-0.835218132,0.00980089,0.00569535,0.028889595,979400,979.4
492114000,0.544356108,0.336227953,-0.839039743,0.009597141,0.005608604,0.028917668,946400,946.4
493112600,0.551361263,0.340791374,-0.833687782,0.009813334,0.005475601,0.029063657,998600,998.6
494088800,0.549589515,0.340779245,-0.833850682,0.009831507,0.005460392,0.028964687,976200,976.2
495101400,0.540465951,0.340220928,-0.837048233,0.009611949,0.005708431,0.028773479,1012600,1012.6
496092400,0.551919639,0.345759422,-0.829335809,0.009769207,0.005434146,0.028865814,991000,991
497060400,0.548330307,0.345239282,-0.830579579,0.009733015,0.005589111,0.028941233,968000,968
498064000,0.542274415,0.336655974,-0.832209766,0.009686666,0.005738312,0.029026343,1003600,1003.6
499089700,0.538597167,0.351522148,-0.831281364,0.009881765,0.005874445,0.028855909,1025700,1025.7
500047000,0.547243774,0.347741574,-0.831235111,0.009749249,0.005560422,0.028860675,957300,957.3
501092000,0.547152162,0.34416157,-0.836084843,0.009772059,0.005531193,0.02886923,1045000,1045
502060100,0.546145678,0.329304546,-0.836186051,0.009525474,0.005611482,0.028840082,968100,968.1
503085600,0.538549542,0.339763165,-0.837226748,0.009698381,0.005724581,0.029005913,1025500,1025.5
504052500,0.536089778,0.350778162,-0.832141161,0.009878403,0.005686703,0.029048022,966900,966.9
505066600,0.538045228,0.347511202,-0.836955309,0.009783683,0.005665655,0.028858615,1014100,1014.1
506068700,0.542364717,0.34760797,-0.837986171,0.009878401,0.005639271,0.028956067,1002100,1002.1
507059500,0.541721463,0.33637777,-0.83178699,0.009629703,0.005642127,0.029130142,990800,990.8
508069900,0.539328992,0.353669405,-0.830716193,0.009857032,0.005749615,0.028992465,1010400,1010.4
509273300,0.540493727,0.346523434,-0.833591938,0.00970567,0.005708332,0.02898648,1203400,1203.4
510067900,0.555073738,0.343148053,-0.834216237,0.009763682,0.005426865,0.028977362,794600,794.6
511052300,0.551552653,0.338514596,-0.830079079,0.009643294,0.005531219,0.02882548,984400,984.4
512062500,0.54588151,0.339524955,-0.834091008,0.009635569,0.005621339,0.028854437,1010200,1010.2
513051200,0.552949727,0.345616698,-0.835862517,0.009852404,0.005442402,0.028846655,988700,988.7
514061900,0.540526509,0.343277544,-0.835954905,0.009821457,0.005676986,0.028833402,1010700,1010.7
515048600,0.530440211,0.348825276,-0.837787092,0.009748948,0.005724959,0.028836042,986700,986.7
516069100,0.540877342,0.348526835,-0.835575283,0.009829727,0.005633969,0.028991904,1020500,1020.5
517046100,0.532249928,0.350978553,-0.832485855,0.009905634,0.005804592,0.028980456,977000,977
518064800,0.531125844,0.344083339,-0.831138909,0.009748996,0.005723357,0.028758483,1018700,1018.7
519059400,0.550149977,0.344287694,-0.8325302,0.009742035,0.005521131,0.028950024,994600,994.6
520054000,0.543482125,0.349938422,-0.836938798,0.009881561,0.005607203,0.028864505,994600,994.6
521026000,0.547887325,0.355978847,-0.837731242,0.009923411,0.005594916,0.028885432,972000,972
522024300,0.540248454,0.348156989,-0.836003363,0.009866059,0.005682967,0.02876053,998300,998.3
523023900,0.548545659,0.344222575,-0.838095903,0.009783497,0.00567474,0.028837882,999600,999.6
524008300,0.551543236,0.340456754,-0.839531362,0.009711548,0.005597693,0.02884984,984400,984.4
525010000,0.546749115,0.341486067,-0.832075417,0.0096481,0.005654002,0.0288823,1001700,1001.7
526009900,0.553284287,0.345585018,-0.832945168,0.009703732,0.005366347,0.028778847,999900,999.9
527010500,0.540441692,0.341388017,-0.83274734,0.009569656,0.005543208,0.028922796,1000600,1000.6
528021900,0.538956583,0.345406413,-0.833835244,0.009674817,0.005699575,0.02893858,1011400,1011.4
529008900,0.539224386,0.342932194,-0.832229197,0.009738517,0.00570546,0.028915046,987000,987
530019500,0.546716571,0.346816361,-0.833700418,0.00979197,0.005631162,0.028964585,1010600,1010.6
531009000,0.545692205,0.344901294,-0.834560513,0.009755908,0.005630261,0.028955901,989500,989.5
532028800,0.55183208,0.343248278,-0.831774294,0.009766021,0.005399647,0.028874129,1019800,1019.8
